DATE,DOW,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2024-08-19,1,CLICKS,2359,81,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-08-26,1,CLICKS,1851,508,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-09-02,1,CLICKS,2494,643,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-09-09,1,CLICKS,2172,322,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-09-16,1,CLICKS,3435,1263,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-09-23,1,CLICKS,2322,1113,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-09-30,1,CLICKS,2911,589,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-10-07,1,CLICKS,3265,354,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-10-14,1,CLICKS,3481,216,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-10-21,1,CLICKS,4343,862,2609.15,610.92,4234.21,984.1,1995.89,true,false,false,false,true
2024-10-28,1,CLICKS,1842,2501,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,true,true
2024-11-04,1,CLICKS,2825,983,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-11-11,1,CLICKS,2749,76,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-11-18,1,CLICKS,3708,959,2609.15,610.92,4234.21,984.1,1995.89,false,false,true,false,true
2024-11-25,1,CLICKS,4115,407,2609.15,610.92,4234.21,984.1,1995.89,false,false,true,false,true
2024-12-02,1,CLICKS,4620,505,2609.15,610.92,4234.21,984.1,1995.89,true,false,true,false,true
2024-12-09,1,CLICKS,3597,1023,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-12-16,1,CLICKS,3203,394,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-12-23,1,CLICKS,2232,971,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2024-12-30,1,CLICKS,613,1619,2609.15,610.92,4234.21,984.1,1995.89,true,false,false,false,true
2025-01-06,1,CLICKS,2441,1828,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-01-13,1,CLICKS,2817,376,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-01-20,1,CLICKS,2302,515,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-01-27,1,CLICKS,2138,164,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-02-03,1,CLICKS,2411,273,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-02-10,1,CLICKS,2244,167,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-02-17,1,CLICKS,3085,841,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-02-24,1,CLICKS,3845,760,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-03-03,1,CLICKS,3434,411,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-03-10,1,CLICKS,2039,1395,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-03-17,1,CLICKS,2167,128,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-03-24,1,CLICKS,2749,582,2609.15,610.92,4234.21,984.1,1995.89,false,false,false,false,false
2025-03-31,1,CLICKS,2247,502,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-04-07,1,CLICKS,2156,91,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-04-14,1,CLICKS,2311,155,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-04-21,1,CLICKS,1918,393,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-04-28,1,CLICKS,2090,172,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-05-05,1,CLICKS,1795,295,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-05-12,1,CLICKS,1743,52,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-05-19,1,CLICKS,1880,137,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-05-26,1,CLICKS,1768,112,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-06-02,1,CLICKS,1520,248,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-06-09,1,CLICKS,1576,56,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-06-16,1,CLICKS,1436,140,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-06-23,1,CLICKS,1185,251,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-06-30,1,CLICKS,1356,171,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-07-07,1,CLICKS,1275,81,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-07-14,1,CLICKS,1218,57,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-07-21,1,CLICKS,1547,329,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-07-28,1,CLICKS,1207,340,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-08-04,1,CLICKS,1162,45,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-08-11,1,CLICKS,918,244,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2025-08-18,1,CLICKS,978,60,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2025-08-25,1,CLICKS,833,145,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2025-09-01,1,CLICKS,863,30,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2025-09-08,1,CLICKS,1783,920,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-09-15,1,CLICKS,1512,271,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-09-22,1,CLICKS,1173,339,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-09-29,1,CLICKS,1137,36,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-10-06,1,CLICKS,1191,54,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-10-13,1,CLICKS,1284,93,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-10-20,1,CLICKS,1520,236,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-10-27,1,CLICKS,2049,529,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-11-03,1,CLICKS,2054,5,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-11-10,1,CLICKS,2115,61,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-11-17,1,CLICKS,1585,530,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-11-24,1,CLICKS,1419,166,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-12-01,1,CLICKS,1856,437,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-12-08,1,CLICKS,1769,87,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-12-15,1,CLICKS,1857,88,2609.15,610.92,4234.21,984.1,1995.89,false,true,false,false,true
2025-12-22,1,CLICKS,1212,645,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2025-12-29,1,CLICKS,305,907,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2026-01-05,1,CLICKS,1031,726,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-01-12,1,CLICKS,1008,23,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-01-19,1,CLICKS,961,47,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2026-01-26,1,CLICKS,1162,201,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-02-02,1,CLICKS,1341,179,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-02-09,1,CLICKS,1073,268,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-02-16,1,CLICKS,1082,9,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-02-23,1,CLICKS,1145,63,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-03-02,1,CLICKS,1015,130,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-03-09,1,CLICKS,1110,95,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-03-16,1,CLICKS,1011,99,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2026-03-23,1,CLICKS,930,81,2609.15,610.92,4234.21,984.1,1995.89,true,true,true,false,true
2026-03-30,1,CLICKS,1437,507,2609.15,610.92,4234.21,984.1,1995.89,false,true,true,false,true
2023-01-03,2,CLICKS,4648,,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-01-10,2,CLICKS,3897,751,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-01-17,2,CLICKS,3610,287,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-01-24,2,CLICKS,3466,144,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-01-31,2,CLICKS,4196,730,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-02-07,2,CLICKS,4530,334,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-02-14,2,CLICKS,3901,629,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-02-21,2,CLICKS,4544,643,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-02-28,2,CLICKS,4151,393,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-03-07,2,CLICKS,4564,413,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-03-14,2,CLICKS,5219,655,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-03-21,2,CLICKS,6104,885,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-03-28,2,CLICKS,7849,1745,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-04-04,2,CLICKS,3430,4419,2525,634.5,4212.77,837.23,2072.91,false,true,false,true,true
2023-04-11,2,CLICKS,3108,322,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-04-18,2,CLICKS,4892,1784,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-04-25,2,CLICKS,6018,1126,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-05-02,2,CLICKS,4359,1659,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-05-09,2,CLICKS,4194,165,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-05-16,2,CLICKS,4932,738,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-05-23,2,CLICKS,4473,459,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-05-30,2,CLICKS,4433,40,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-06-06,2,CLICKS,4253,180,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-06-13,2,CLICKS,3957,296,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-06-20,2,CLICKS,4339,382,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-06-27,2,CLICKS,4407,68,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-07-04,2,CLICKS,4824,417,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-07-11,2,CLICKS,6097,1273,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-07-18,2,CLICKS,5176,921,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-07-25,2,CLICKS,5683,507,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-08-01,2,CLICKS,2931,2752,2525,634.5,4212.77,837.23,2072.91,false,true,false,true,true
2023-08-08,2,CLICKS,4086,1155,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-08-15,2,CLICKS,4041,45,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-08-22,2,CLICKS,3844,197,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2023-08-29,2,CLICKS,3425,419,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-09-05,2,CLICKS,3597,172,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-09-12,2,CLICKS,3250,347,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2023-09-19,2,CLICKS,5122,1872,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-09-26,2,CLICKS,6036,914,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-10-03,2,CLICKS,6642,606,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-10-10,2,CLICKS,6413,229,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-10-17,2,CLICKS,7047,634,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-10-24,2,CLICKS,7836,789,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-10-31,2,CLICKS,18121,10285,2525,634.5,4212.77,837.23,2072.91,true,true,true,true,true
2023-11-07,2,CLICKS,7034,11087,2525,634.5,4212.77,837.23,2072.91,true,true,true,true,true
2023-11-14,2,CLICKS,5521,1513,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-11-21,2,CLICKS,5858,337,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-11-28,2,CLICKS,6094,236,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-12-05,2,CLICKS,6804,710,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-12-12,2,CLICKS,6978,174,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-12-19,2,CLICKS,7699,721,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2023-12-26,2,CLICKS,6845,854,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-01-02,2,CLICKS,7190,345,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-01-09,2,CLICKS,2583,4607,2525,634.5,4212.77,837.23,2072.91,false,true,false,true,true
2024-01-16,2,CLICKS,6150,3567,2525,634.5,4212.77,837.23,2072.91,true,true,true,true,true
2024-01-23,2,CLICKS,6998,848,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-01-30,2,CLICKS,6494,504,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-02-06,2,CLICKS,6437,57,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-02-13,2,CLICKS,6977,540,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-02-20,2,CLICKS,6786,191,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-02-27,2,CLICKS,8356,1570,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-03-05,2,CLICKS,9536,1180,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-03-12,2,CLICKS,9308,228,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-03-19,2,CLICKS,8428,880,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-03-26,2,CLICKS,8182,246,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-04-02,2,CLICKS,8224,42,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-04-09,2,CLICKS,10751,2527,2525,634.5,4212.77,837.23,2072.91,true,true,true,true,true
2024-04-16,2,CLICKS,6588,4163,2525,634.5,4212.77,837.23,2072.91,true,true,true,true,true
2024-04-23,2,CLICKS,6769,181,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-04-30,2,CLICKS,4927,1842,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-05-07,2,CLICKS,4802,125,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-05-14,2,CLICKS,6318,1516,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-05-21,2,CLICKS,4823,1495,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-05-28,2,CLICKS,5282,459,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-06-04,2,CLICKS,4784,498,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2024-06-11,2,CLICKS,4009,775,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2024-06-18,2,CLICKS,3234,775,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-06-25,2,CLICKS,3518,284,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-07-02,2,CLICKS,3194,324,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-07-09,2,CLICKS,3184,10,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-07-16,2,CLICKS,3246,62,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-07-23,2,CLICKS,2955,291,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2024-07-30,2,CLICKS,2409,546,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-08-06,2,CLICKS,2656,247,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-08-13,2,CLICKS,2285,371,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-08-20,2,CLICKS,2302,17,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-08-27,2,CLICKS,1752,550,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-09-03,2,CLICKS,2852,1100,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-09-10,2,CLICKS,2066,786,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-09-17,2,CLICKS,3228,1162,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-09-24,2,CLICKS,2279,949,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-10-01,2,CLICKS,2795,516,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-10-08,2,CLICKS,3031,236,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-10-15,2,CLICKS,3266,235,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-10-22,2,CLICKS,3955,689,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-10-29,2,CLICKS,2242,1713,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-11-05,2,CLICKS,2331,89,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-11-12,2,CLICKS,2566,235,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-11-19,2,CLICKS,4093,1527,2525,634.5,4212.77,837.23,2072.91,false,false,true,false,true
2024-11-26,2,CLICKS,3870,223,2525,634.5,4212.77,837.23,2072.91,false,false,true,false,true
2024-12-03,2,CLICKS,3241,629,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-12-10,2,CLICKS,3318,77,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-12-17,2,CLICKS,2996,322,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-12-24,2,CLICKS,1927,1069,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2024-12-31,2,CLICKS,532,1395,2525,634.5,4212.77,837.23,2072.91,true,false,false,false,true
2025-01-07,2,CLICKS,2568,2036,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-01-14,2,CLICKS,2356,212,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-01-21,2,CLICKS,2242,114,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-01-28,2,CLICKS,2260,18,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-02-04,2,CLICKS,2884,624,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-02-11,2,CLICKS,2047,837,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-02-18,2,CLICKS,3197,1150,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-02-25,2,CLICKS,3419,222,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-03-04,2,CLICKS,2765,654,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-03-11,2,CLICKS,1826,939,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-03-18,2,CLICKS,2102,276,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-03-25,2,CLICKS,2634,532,2525,634.5,4212.77,837.23,2072.91,false,false,false,false,false
2025-04-01,2,CLICKS,2254,380,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-04-08,2,CLICKS,2328,74,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-04-15,2,CLICKS,2260,68,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-04-22,2,CLICKS,1981,279,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-04-29,2,CLICKS,2145,164,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-05-06,2,CLICKS,1878,267,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-05-13,2,CLICKS,1751,127,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-05-20,2,CLICKS,2087,336,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-05-27,2,CLICKS,2097,10,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-06-03,2,CLICKS,1386,711,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-06-10,2,CLICKS,1534,148,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-06-17,2,CLICKS,1360,174,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-06-24,2,CLICKS,969,391,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-07-01,2,CLICKS,1312,343,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-07-08,2,CLICKS,1416,104,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-07-15,2,CLICKS,1437,21,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-07-22,2,CLICKS,1408,29,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-07-29,2,CLICKS,1225,183,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-08-05,2,CLICKS,1567,342,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-08-12,2,CLICKS,821,746,2525,634.5,4212.77,837.23,2072.91,true,true,true,false,true
2025-08-19,2,CLICKS,937,116,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-08-26,2,CLICKS,950,13,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-09-02,2,CLICKS,1431,481,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-09-09,2,CLICKS,1800,369,2525,634.5,4212.77,837.23,2072.91,false,true,false,false,true
2025-09-16,2,CLICKS,1266,534,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
2025-09-23,2,CLICKS,1174,92,2525,634.5,4212.77,837.23,2072.91,false,true,true,false,true
