DATE,VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,TWO_SIGMA_UPPER,TWO_SIGMA_LOWER,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2025-08-16,7384,3869,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-17,7617,233,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-18,11863,4246,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-19,13439,1576,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-20,13936,497,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-21,14287,351,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-22,13222,1065,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-23,9226,3996,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-24,8937,289,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-25,13342,4405,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-26,14504,1162,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-27,14305,199,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-28,13273,1032,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-29,12716,557,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-30,7812,4904,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-31,8069,257,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-01,9595,1526,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-02,13185,3590,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-09-03,14775,1590,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-04,14077,698,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-05,13833,244,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-06,8971,4862,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-07,8992,21,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-08,14139,5147,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-09,14698,559,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-10,13558,1140,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-11,13445,113,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-12,13572,127,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-13,8209,5363,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-14,8390,181,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-15,14285,5895,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-16,15139,854,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-17,15197,58,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-18,15560,363,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-19,14018,1542,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-20,8772,5246,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-21,8810,38,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-22,19280,10470,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-09-23,14898,4382,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-24,14824,74,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-25,15916,1092,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-26,14083,1833,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-27,9845,4238,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-28,10920,1075,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-09-29,16925,6005,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-09-30,17576,651,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-01,18800,1224,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-10-02,16362,2438,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-03,13040,3322,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-10-04,9050,3990,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-05,8941,109,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-06,13522,4581,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-07,15543,2021,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-08,14751,792,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-09,15404,653,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-10,13743,1661,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-11,9461,4282,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-12,9452,9,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-13,14116,4664,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-14,16697,2581,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-15,15739,958,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-16,15682,57,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-17,14096,1586,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-18,8973,5123,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-19,9085,112,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-20,14499,5414,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-21,16027,1528,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-22,16504,477,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-23,16931,427,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-24,15345,1586,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-25,9585,5760,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-26,10152,567,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-10-27,16604,6452,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-28,17321,717,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-10-29,18801,1480,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-10-30,18015,786,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-10-31,14576,3439,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-01,9740,4836,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-02,9985,245,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-03,16497,6512,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-04,17075,578,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-05,15390,1685,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-06,15301,89,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-07,15112,189,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-08,10035,5077,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-09,9757,278,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-10,16001,6244,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-11,16906,905,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-12,16523,383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-13,17866,1343,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-14,15362,2504,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-15,10997,4365,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-16,10910,87,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-17,16565,5655,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-18,19023,2458,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-11-19,14922,4101,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-20,17778,2856,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-21,15419,2359,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-22,10367,5052,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-23,10825,458,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-11-24,14470,3645,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-25,16808,2338,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-26,17072,264,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-11-27,19325,2253,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-11-28,26325,7000,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,false,false,true
2025-11-29,15948,10377,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-11-30,11212,4736,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-01,20028,8816,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-12-02,19594,434,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-03,15690,3904,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-04,15398,292,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-05,16476,1078,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-06,11481,4995,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-07,17419,5938,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-08,26695,9276,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2025-12-09,25210,1485,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-12-10,24600,610,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-12-11,22018,2582,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-12,18990,3028,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-13,16145,2845,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-14,14306,1839,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-15,18431,4125,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-16,17786,645,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-17,18076,290,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-18,17660,416,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-12-19,13928,3732,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-12-20,12351,1577,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-12-21,10878,1473,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-12-22,12856,1978,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-12-23,13886,1030,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-12-24,12721,1165,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-12-25,10908,1813,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-12-26,11969,1061,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-12-27,13020,1051,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-12-28,22407,9387,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-12-29,12792,9615,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-12-30,14192,1400,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-12-31,14204,12,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-01-01,10802,3402,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2026-01-02,12757,1955,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2026-01-03,11008,1749,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2026-01-04,11289,281,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2026-01-05,20766,9477,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-01-06,26780,6014,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,false,false,true
2026-01-07,16730,10050,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-01-08,24072,7342,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-01-09,15853,8219,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-10,15484,369,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-11,13949,1535,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-12,17229,3280,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-13,16539,690,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-14,15293,1246,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-15,16423,1130,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-16,15004,1419,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-17,10835,4169,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-01-18,10145,690,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-01-19,12556,2411,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2026-01-20,14021,1465,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-21,12989,1032,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-22,13739,750,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-23,14130,391,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-24,10759,3371,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-01-25,10684,75,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-01-26,14157,3473,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-27,14141,16,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-28,13833,308,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-29,15461,1628,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-30,15630,169,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-01-31,16985,1355,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-01,11535,5450,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-02,22286,10751,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-02-03,24534,2248,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2026-02-04,24799,265,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2026-02-05,14116,10683,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,true,true
2026-02-06,14042,74,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-07,12526,1516,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-08,13974,1448,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-09,17305,3331,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-10,16125,1180,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-11,15542,583,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-12,15481,61,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-13,14448,1033,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-14,9919,4529,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-02-15,10508,589,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-02-16,12066,1558,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2026-02-17,14422,2356,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-18,14880,458,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-19,15246,366,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-20,13810,1436,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-21,11578,2232,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2026-02-22,11255,323,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2026-02-23,14353,3098,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-24,14855,502,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-25,14340,515,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-26,14927,587,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-27,15353,426,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-02-28,10673,4680,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-03-01,10818,145,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-03-02,15076,4258,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-03,15573,497,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-04,14344,1229,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-05,23747,9403,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-03-06,18404,5343,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-03-07,11046,7358,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-03-08,13218,2172,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2026-03-09,15136,1918,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-10,15671,535,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-11,15915,244,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-12,16447,532,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-13,14905,1542,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-14,10959,3946,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-03-15,10628,331,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2026-03-16,17583,6955,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2026-03-17,59053,41470,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2026-03-18,82464,23411,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2026-03-19,35360,47104,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,true,true
2026-03-20,18752,16608,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-03-21,11222,7530,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2026-03-22,10785,437,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2026-03-23,14216,3431,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-03-24,17200,2984,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-03-25,36927,19727,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,false,true,true
2026-03-26,18331,18596,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2026-03-27,16400,1931,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-03-28,10658,5742,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2026-03-29,12196,1538,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2026-03-30,18946,6750,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-03-31,19530,584,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-04-01,15432,4098,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-04-02,16040,608,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2026-04-03,675,15365,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,false,true,true
